"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Pogostuck: Rage With Your Friends","225","1245","5","14","20","5.333333"
"2","Retro","150","645","3","6","16","6.4"
"3","Slay the Spire","150","675","4","6","11","4.4"
"4","Don't Starve Together","120","585","4","7","16","8"
"5","The Cycle","120","585","4","16","6","3"
"6","The Stanley Parable Mod","105","660","6","8","8","4.571428"
"7","Unlisted on Twitch","75","300","4","6","9","7.2"
"8","Beat Saber","60","210","3","5","13","13"
"9","A Girls Fabric Face","60","300","5","6","6","6"
"10","A Gracewind Tale: Do You Copy?","60","345","5","7","5","5"
"11","Goat Simulator","45","210","4","5","6","8"
"12","Just Chatting","15","30","2","2","2","8"
