"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Broken Sword: The Sleeping Dragon","600","3540","5","10","73","7.3"
"2","Dead by Daylight","540","2940","4","10","65","7.222222"
"3","FINAL FANTASY XIV ONLINE","510","3510","6","12","54","6.352941"
"4","Rust","105","330","3","5","21","12"
"5","Assassin's Creed Odyssey","105","540","5","6","5","2.857142"
"6","Garden Paws","90","450","5","6","7","4.666666"
"7","Detroit: Become Human","75","270","3","4","5","4"
"8","Overwatch","60","240","4","5","0","0"
"9","ARK: Survival Evolved","45","75","1","2","7","9.333333"
"10","The Forest","45","225","5","5","1","1.333333"
"11","Tom Clancy's Rainbow Six Siege","30","105","3","4","10","20"
"12","Life is Strange","30","90","3","4","6","12"
