"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","League of Legends","1455","14010","8","22","394","16.247422"
"2","Teamfight Tactics","675","4410","6","13","126","11.2"
