"","Stream start time","Stream URL","Stream length (mins)","Watch time (mins)","Avg viewers","Peak viewers","Followers gained","Followers per hour","Views","Views per hour","Games"
"1","Wednesday 31st July 2019 11:58","https://sullygnome.com/channel/fkflaviuskings/stream/35110327552","377","43355","115","180","8","1","724","111","Tom Clancy's The Division 2"
"2","Sunday 28th July 2019 11:41","https://sullygnome.com/channel/fkflaviuskings/stream/35072783488","379","52681","139","233","17","2","1223","188","Tom Clancy's The Division 2"
"3","Tuesday 23rd July 2019 10:40","https://sullygnome.com/channel/fkflaviuskings/stream/35012148128","455","48685","107","166","12","1","886","114","Tom Clancy's The Division 2"
"4","Sunday 21st July 2019 19:41","https://sullygnome.com/channel/fkflaviuskings/stream/34992800896","304","24624","81","156","2","0","538","102","Tom Clancy's The Division 2"
"5","Saturday 20th July 2019 23:55","https://sullygnome.com/channel/fkflaviuskings/stream/34983208048","200","17600","88","127","1","0","507","144","Tom Clancy's The Division 2"
"6","Saturday 20th July 2019 22:52","https://sullygnome.com/channel/fkflaviuskings/stream/34980723440","38","1976","52","83","8","2","467","133","DayZ,Tom Clancy's The Division 2"
"7","Friday 19th July 2019 22:18","https://sullygnome.com/channel/fkflaviuskings/stream/34961891200","102","13056","128","189","15","1","1619","124","Tom Clancy's The Division 2"
"8","Thursday 18th July 2019 07:59","https://sullygnome.com/channel/fkflaviuskings/stream/34948530880","541","73576","136","221","8","0","1140","123","Tom Clancy's The Division 2"
"9","Wednesday 17th July 2019 11:02","https://sullygnome.com/channel/fkflaviuskings/stream/34936864528","343","54880","160","228","16","2","827","143","Tom Clancy's The Division 2"
"10","Sunday 14th July 2019 22:04","https://sullygnome.com/channel/fkflaviuskings/stream/34906235456","431","18102","42","80","9","1","474","65","Tom Clancy's The Division 2"
"11","Saturday 13th July 2019 17:14","https://sullygnome.com/channel/fkflaviuskings/stream/34890442448","646","66538","103","197","13","1","1046","99","Tom Clancy's The Division 2"
"12","Thursday 11th July 2019 21:46","https://sullygnome.com/channel/fkflaviuskings/stream/34868410480","494","34580","70","141","7","0","725","85","Tom Clancy's The Division 2"
"13","Tuesday 9th July 2019 17:49","https://sullygnome.com/channel/fkflaviuskings/stream/34840610256","536","44488","83","129","11","1","953","103","Tom Clancy's The Division 2"
"14","Sunday 7th July 2019 16:46","https://sullygnome.com/channel/fkflaviuskings/stream/34815297744","614","50962","83","150","18","1","975","95","Tom Clancy's The Division 2"
"15","Saturday 6th July 2019 11:00","https://sullygnome.com/channel/fkflaviuskings/stream/34799859488","480","42240","88","137","13","1","651","78","Tom Clancy's The Division 2"
"16","Tuesday 2nd July 2019 08:54","https://sullygnome.com/channel/fkflaviuskings/stream/34749960448","351","22464","64","121","6","1","413","75","Tom Clancy's The Division 2"
