"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Black Desert","2400","18450","4","108","780","19.5"
"2","Monster Hunter: World","240","795","1","7","36","9"
"3","osu!","135","495","4","6","34","15.111111"
"4","The Witcher 3: Wild Hunt","90","225","2","5","15","10"
