"","Stream start time","Stream URL","Stream length (mins)","Watch time (mins)","Avg viewers","Peak viewers","Followers gained","Followers per hour","Views","Views per hour","Games"
"1","Saturday 27th July 2019 17:09","https://sullygnome.com/channel/birdofplayd3/stream/35063598848","171","684","4","5","0","0","23","7","Grand Theft Auto V"
"2","Friday 19th July 2019 16:57","https://sullygnome.com/channel/birdofplayd3/stream/34964772352","183","1281","7","10","0","0","27","8","Unlisted on Twitch,Makers &amp; Crafting,Star Trek Online"
"3","Saturday 13th July 2019 15:55","https://sullygnome.com/channel/birdofplayd3/stream/34889594704","260","1820","7","11","0","0","43","9","Makers &amp; Crafting,Star Trek Online"
"4","Saturday 6th July 2019 15:56","https://sullygnome.com/channel/birdofplayd3/stream/34802253136","259","2072","8","12","3","0","37","8","Makers &amp; Crafting,Just Chatting,Star Trek Online"
