"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","osu!","1305","3555","1","8","264","12.137931"
"2","Touhou Kanjuden: Legacy of Lunatic Kingdom","165","270","1","3","15","5.454545"
