"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Assassin's Creed Odyssey","1650","3405","1","6","71","2.581818"
"2","Lineage II: The Chaotic Throne - The 1st Throne: The Kamael","810","2205","2","7","183","13.555555"
"3","Apex Legends","495","810","1","2","12","1.454545"
"4","Aion","225","390","1","3","11","2.933333"
"5","Conqueror's Blade","210","495","2","5","25","7.142857"
"6","Heroes of Newerth","75","120","1","2","7","5.6"
"7","The Amazing Spider-Man","45","60","1","2","6","8"
"8","Warframe","45","90","2","2","0","0"
"9","Counter-Strike: Global Offensive","15","30","2","2","0","0"
"10","Total War: Three Kingdoms","15","30","2","2","0","0"
