"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Grand Theft Auto V","1395","32745","25","60","1540","66.236559"
"2","Counter-Strike: Global Offensive","765","7920","8","41","528","41.411764"
"3","Call of Duty: Black Ops II","345","4215","12","39","259","45.043478"
"4","Call of Duty: Modern Warfare Remastered","330","4440","8","28","269","48.90909"
"5","Dead by Daylight","315","3825","9","19","377","71.809523"
"6","PUBG: BATTLEGROUNDS","255","3075","10","19","213","50.117647"
"7","Just Chatting","75","300","4","6","27","21.6"
"8","Call of Duty: Black Ops 4","30","195","6","7","37","74"
