"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Just Chatting","1665","25200","14","24","843","30.378378"
"2","The Last of Us","495","8385","16","26","255","30.90909"
"3","Dead by Daylight","210","2805","13","24","86","24.571428"
"4","Half-Life 2","195","2970","15","22","65","20"
"5","Deathgarden: BLOODHARVEST","180","2655","14","19","71","23.666666"
"6","Depth","180","2205","12","17","75","25"
"7","Resident Evil 6","180","2220","12","19","48","16"
"8","Warframe","165","2130","12","16","82","29.818181"
"9","Move or Die","135","1725","12","17","73","32.444444"
"10","Ben and Ed: Blood Party","120","1635","13","17","80","40"
"11","DARK SOULS III","90","1605","17","22","48","32"
