"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Star Wars: Knights of the Old Republic II - The Sith Lords","1650","780","0","3","26","0.945454"
"2","Minecraft","1365","2460","0","130","16","0.703296"
"3","Chill","330","60","0","1","1","0.181818"
"4","911 Operator","285","45","0","1","10","2.105263"
"5","Tetris Effect","285","285","0","4","7","1.473684"
"6","Just Chatting","270","30","0","2","1","0.222222"
"7","Unlisted on Twitch","150","30","0","2","0","0"
"8","Portal 2","135","75","0","2","2","0.888888"
"9","Star Wars: The Old Republic","105","45","1","2","1","0.571428"
"10","Grand Theft Auto V","60","0","0","0","0","0"
"11","Assassin's Creed Unity","45","30","0","1","2","2.666666"
"12","Star Wars: Battlefront III","30","0","0","0","0","0"
"13","Art","30","60","2","3","2","4"
"14","Battlefield 4","15","0","0","0","0","0"
