"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Destiny 2","435","2940","6","12","43","5.931034"
"2","Marvel Ultimate Alliance 3: The Black Order","405","1440","2","13","57","8.444444"
"3","Overwatch","300","1770","6","11","33","6.6"
"4","Fire Emblem: Three Houses","225","945","4","6","22","5.866666"
"5","Madden NFL 20","210","810","3","9","12","3.428571"
"6","Just Chatting","165","945","5","9","25","9.090909"
"7","Star Wars: Knights of the Old Republic","165","1650","10","16","17","6.181818"
"8","Call of Duty: Black Ops 4","120","675","6","9","16","8"
"9","Marvel: Ultimate Alliance","120","1215","10","12","11","5.5"
"10","Bus Simulator 18","75","690","9","13","11","8.8"
"11","Top Spin 4","75","315","4","7","9","7.2"
"12","Raiden V","60","285","4","7","4","4"
"13","Pocket Fighter","60","405","6","10","11","11"
"14","PUBG: BATTLEGROUNDS","45","345","7","9","5","6.666666"
"15","B-Boy","45","345","7","8","10","13.333333"
"16","H1Z1","45","225","5","6","1","1.333333"
"17","PAC-MAN","30","45","1","3","0","0"
"18","Ms. Pac-Man","30","210","7","8","3","6"
"19","Minion Masters","30","240","8","8","0","0"
"20","Pac-Man Championship Edition","15","135","9","9","3","12"
