"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Splatoon 2","1350","15060","10","49","179","7.955555"
"2","Mario Kart 8","240","2865","12","26","73","18.25"
"3","Ni no Kuni II: Revenant Kingdom","180","1065","5","15","31","10.333333"
"4","Fez","120","720","6","9","3","1.5"
"5","PAC-MAN","105","435","2","7","23","13.142857"
