"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","League of Legends","6255","54495","7","17","706","6.772182"
"2","Counter-Strike: Global Offensive","705","7500","10","17","88","7.489361"
"3","Don't Starve Together","600","5910","9","13","61","6.1"
"4","Teamfight Tactics","165","975","5","10","4","1.454545"
