"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Just Chatting","1860","109275","45","100","753","24.290322"
"2","Auto Chess","1365","114285","82","154","704","30.945054"
"3","Bloodstained: Ritual of the Night","1260","105525","79","133","542","25.809523"
"4","Wolfenstein: The New Order","780","41925","54","111","168","12.923076"
"5","Teamfight Tactics","390","41250","89","148","154","23.692307"
"6","Realm Royale Reforged","270","30600","102","156","205","45.555555"
"7","PUBG: BATTLEGROUNDS","255","19215","103","156","107","25.17647"
"8","Wolfenstein: The Old Blood","180","19050","105","130","71","23.666666"
"9","SMITE","135","8685","64","76","51","22.666666"
"10","Dota Underlords","120","8295","69","81","54","27"
"11","Wolfenstein II: The New Colossus","105","8475","80","108","41","23.428571"
