"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Just Chatting","1725","5775","2","7","74","2.573913"
"2","PUBG: BATTLEGROUNDS","1245","5715","3","8","53","2.554216"
"3","Teamfight Tactics","975","4290","3","7","44","2.707692"
"4","League of Legends","585","1845","2","6","38","3.897435"
"5","Don't Starve Together","225","1320","5","9","8","2.133333"
"6","Travel & Outdoors","165","795","4","8","21","7.636363"
"7","Overwatch","60","300","5","6","7","7"
"8","Planet Coaster","45","135","3","4","3","4"
"9","Monstrum","30","120","4","5","4","8"
"10","Games + Demos","30","120","4","6","0","0"
