"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Rust","915","19860","14","43","281","18.426229"
"2","Insurgency: Sandstorm","600","8100","11","22","141","14.1"
"3","Warframe","420","3690","8","15","87","12.428571"
"4","Overwatch","375","3630","9","15","53","8.48"
"5","Sniper: Ghost Warrior 3","360","2775","7","11","33","5.5"
"6","The Legend of Zelda: Ocarina of Time","270","4200","15","23","56","12.444444"
"7","Serious Sam HD: The First Encounter","240","2475","11","14","28","7"
"8","Prey","165","1485","10","14","34","12.363636"
"9","Streets of Fury EX","90","870","9","15","15","10"
"10","Sniper Elite V2","90","705","7","10","11","7.333333"
"11","Risk of Rain 2","90","435","4","7","16","10.666666"
"12","Super Animal Royale","45","1455","32","34","24","32"
"13","Apex Legends","45","465","10","12","9","12"
