"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","The Legend of Zelda: Breath of the Wild","3750","352800","93","234","7159","114.544"
"2","Ori and the Blind Forest","675","57165","78","129","1222","108.622222"
"3","DARK SOULS III","480","49845","102","127","941","117.625"
"4","Chrono Trigger","420","35610","84","132","674","96.285714"
"5","Tekken 7","285","21405","75","96","474","99.789473"
"6","Blazing Chrome","225","19755","75","122","417","111.2"
"7","GeoGuessr","180","16740","93","113","371","123.666666"
"8","Shaolin vs Wutang","105","9360","89","181","369","210.857142"
"9","FINAL FANTASY XIV ONLINE","75","7140","95","103","232","185.6"
"10","Just Chatting","30","1170","39","62","101","202"
