"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Fortnite","4155","49140","11","31","3204","46.267148"
"2","Teamfight Tactics","3195","27225","7","24","1418","26.629107"
"3","Just Chatting","285","4350","11","36","169","35.578947"
"4","Tom Clancy's Rainbow Six Siege","165","2115","12","18","167","60.727272"
"5","Battlefield 1","75","765","10","17","132","105.6"
"6","Counter-Strike: Global Offensive","45","360","8","10","18","24"
"7","Travel & Outdoors","30","195","6","11","53","106"
"8","Art","15","75","5","5","21","84"
