"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Fortnite","240","2820","11","20","246","61.5"
"2","Music","75","675","9","14","61","48.8"
"3","Twitch Sings","30","315","10","12","53","106"
"4","Just Chatting","15","210","14","14","53","212"
