"","Stream start time","Stream URL","Stream length (mins)","Watch time (mins)","Avg viewers","Peak viewers","Followers gained","Followers per hour","Views","Views per hour","Games"
"1","Wednesday 31st July 2019 23:02","https://sullygnome.com/channel/cookeeeemonster/stream/35117175344","418","15884","38","50","4","0","261","37","Fortnite"
"2","Monday 29th July 2019 22:26","https://sullygnome.com/channel/cookeeeemonster/stream/35090919584","409","17178","42","49","-2","0","285","40","Fortnite"
"3","Thursday 25th July 2019 00:45","https://sullygnome.com/channel/cookeeeemonster/stream/35032553952","240","9600","40","56","8","2","186","46","Fortnite"
"4","Tuesday 23rd July 2019 00:03","https://sullygnome.com/channel/cookeeeemonster/stream/35007489232","372","15624","42","56","12","1","240","36","Fortnite"
"5","Sunday 21st July 2019 02:17","https://sullygnome.com/channel/cookeeeemonster/stream/34984578176","223","8028","36","58","4","1","168","42","Fortnite"
"6","Saturday 20th July 2019 00:30","https://sullygnome.com/channel/cookeeeemonster/stream/34969842128","405","21465","53","89","37","5","371","54","Fortnite"
"7","Wednesday 17th July 2019 22:38","https://sullygnome.com/channel/cookeeeemonster/stream/34943748048","382","17190","45","63","9","1","326","50","Fortnite"
"8","Wednesday 17th July 2019 01:53","https://sullygnome.com/channel/cookeeeemonster/stream/34933266560","202","10908","54","63","2","0","188","53","Fortnite"
"9","Tuesday 16th July 2019 23:09","https://sullygnome.com/channel/cookeeeemonster/stream/34931460096","66","4686","71","102","9","7","87","69","Fortnite"
"10","Saturday 6th July 2019 23:12","https://sullygnome.com/channel/cookeeeemonster/stream/34807058800","558","31248","56","84","28","2","432","45","Fortnite"
"11","Saturday 6th July 2019 02:58","https://sullygnome.com/channel/cookeeeemonster/stream/34796670304","272","11152","41","55","-3","0","216","45","Deceit"
"12","Thursday 4th July 2019 00:54","https://sullygnome.com/channel/cookeeeemonster/stream/34771572512","426","17892","42","55","8","1","311","42","Dead by Daylight,Fortnite"
"13","Tuesday 2nd July 2019 01:59","https://sullygnome.com/channel/cookeeeemonster/stream/34747238080","331","16219","49","62","3","0","293","55","Fortnite,Deceit"
