"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Zula","2970","25365","8","17","1369","27.656565"
"2","PUBG: BATTLEGROUNDS","2205","16545","7","15","845","22.993197"
"3","Just Chatting","1755","13845","7","18","688","23.521367"
"4","Minecraft","1005","7605","6","15","331","19.761194"
"5","Teamfight Tactics","765","3930","4","10","162","12.705882"
"6","Paladins","720","5115","6","25","295","24.583333"
"7","League of Legends","540","3450","6","11","131","14.555555"
"8","Left 4 Dead 2","225","1725","6","11","60","16"
"9","Ironsight","75","525","7","9","18","14.4"
"10","Dota 2","45","135","3","3","5","6.666666"
"11","Audition Online","30","165","5","6","8","16"
"12","No More Room in Hell","15","75","5","5","0","0"
