"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","The Legend of Zelda: Twilight Princess","1290","9465","6","14","196","9.116279"
"2","Just Chatting","345","2835","7","12","71","12.347826"
"3","Tomb Raider","105","705","6","8","10","5.714285"
