"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","PUBG: BATTLEGROUNDS","4545","190110","39","100","7949","104.937293"
"2","Teamfight Tactics","1395","17610","15","30","1408","60.559139"
