"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Black Desert","3555","11940","2","9","185","3.122362"
"2","Grand Theft Auto V","690","2115","3","7","20","1.73913"
"3","Dishonored","525","2040","3","8","36","4.114285"
"4","Red Dead Redemption 2","255","435","1","4","11","2.588235"
"5","Dynasty Warriors 8: Empires","195","525","2","4","5","1.538461"
"6","The Elder Scrolls V: Skyrim","180","450","2","5","11","3.666666"
"7","The Banner Saga","105","60","0","2","3","1.714285"
"8","Sea of Thieves","105","180","1","4","3","1.714285"
"9","Just Chatting","90","330","3","6","8","5.333333"
"10","Deus Ex: Human Revolution","75","135","1","4","1","0.8"
