"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Prey","1245","8190","6","11","112","5.39759"
"2","Shadow Warrior","570","3510","6","9","38","4"
"3","PAYDAY 2","525","4200","7","10","69","7.885714"
"4","The Messenger","495","4035","6","16","63","7.636363"
"5","Moonlighter","345","1815","5","7","35","6.086956"
"6","Headlander","300","1620","3","9","27","5.4"
"7","Clone Drone in the Danger Zone","225","2715","12","16","86","22.933333"
"8","Bendy and the Ink Machine","225","1500","6","9","16","4.266666"
"9","Hollow Knight","195","1350","6","12","21","6.461538"
"10","Paranautical Activity","165","1050","6","9","9","3.272727"
"11","Sniper: Ghost Warrior","105","750","7","9","6","3.428571"
"12","Narcosis","90","570","6","8","14","9.333333"
"13","Hot Dogs, Horseshoes & Hand Grenades","90","600","6","8","16","10.666666"
"14","Terraria","90","945","10","13","29","19.333333"
"15","SUPERHOT VR","75","450","6","7","9","7.2"
"16","Killing Floor 2","75","315","4","10","6","4.8"
"17","Borderlands 2","60","510","8","10","36","36"
"18","Sniper Art of Victory","45","285","6","8","19","25.333333"
