"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Arma 3","1305","4905","3","8","181","8.321839"
"2","Tom Clancy's Rainbow Six Siege","690","1935","2","7","86","7.47826"
"3","Apex Legends","435","1185","2","7","43","5.931034"
"4","Counter-Strike: Global Offensive","240","825","2","7","18","4.5"
"5","Golf It!","165","630","3","7","13","4.727272"
"6","Post Scriptum","75","285","3","5","8","6.4"
"7","Just Chatting","30","105","3","4","6","12"
