"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Prison Architect","150","165","1","2","4","1.6"
"2","Dead by Daylight","60","90","1","2","5","5"
"3","Star Wars: The Old Republic","15","15","1","1","2","8"
