"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Counter-Strike: Global Offensive","2610","121695","45","96","26384","606.528735"
"2","Golf It!","600","33240","49","118","5517","551.7"
"3","Minecraft","525","24090","46","116","3973","454.057142"
"4","Dragon Quest Builders 2","450","11490","24","38","779","103.866666"
"5","Grand Theft Auto V","345","25515","72","104","3213","558.782608"
"6","Super Mario Maker 2","300","14955","53","88","1587","317.4"
"7","Woodle Tree 2: Worlds","180","10260","57","93","2055","685"
"8","Crash Team Racing Nitro-Fueled","180","6000","33","39","284","94.666666"
"9","Sansar","150","4485","29","44","189","75.6"
"10","Mirador","150","8535","56","111","1741","696.4"
"11","Talk Shows & Podcasts","120","6690","55","137","1614","807"
"12","StarWheels","105","2970","28","50","162","92.571428"
"13","Food & Drink","15","945","63","63","315","1260"
