"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Fortnite","2835","2740515","921","3605","71683","1517.100529"
"2","Call of Duty: Black Ops 4","750","620310","841","1095","22050","1764"
"3","Apex Legends","240","226320","913","1294","5465","1366.25"
"4","PUBG: BATTLEGROUNDS","240","163860","694","985","10258","2564.5"
"5","Call of Duty: Modern Warfare Remastered","240","245745","1024","1274","7791","1947.75"
"6","Warface","165","108195","655","963","3168","1152"
"7","Call of Duty: Black Ops II","150","187290","1300","1417","4493","1797.2"
"8","Battlefield V","135","98925","758","1144","4914","2184"
"9","Call of Duty: Black Ops III","120","105555","879","996","3343","1671.5"
"10","Call of Duty: Warzone","105","329145","3134","3830","6249","3570.857142"
"11","Call of Duty: WWII","75","65340","871","919","1975","1580"
"12","Call of Duty: Infinite Warfare","75","63150","842","994","1332","1065.6"
"13","Call of Duty: Modern Warfare 3","60","85575","1426","1540","6330","6330"
"14","Call of Duty: Modern Warfare 2","60","65475","1091","1371","4550","4550"
"15","Call of Duty: Black Ops","60","54180","903","1334","1308","1308"
"16","Visage","45","25365","563","585","1944","2592"
"17","Call of Duty: Ghosts","45","44460","988","1071","917","1222.666666"
"18","Battlefield Hardline","30","24255","808","817","1846","3692"
"19","Battalion 1944","15","10245","683","683","981","3924"
