"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Football Manager 2019","5070","703695","127","341","16669","197.266272"
"2","FIFA 19","2610","276600","99","375","8147","187.287356"
"3","F1 2019","165","10575","62","85","393","142.90909"
"4","Minecraft","150","8895","59","75","241","96.4"
"5","Rocket League","105","11985","114","132","554","316.571428"
"6","Grand Theft Auto V","105","9720","92","108","313","178.857142"
"7","eFootball PES 2020","45","4725","105","143","332","442.666666"
"8","Slender: The Eight Pages","45","3405","75","86","132","176"
"9","Doritos Crash Course","30","1860","62","68","127","254"
"10","Just Chatting","30","1635","54","55","70","140"
"11","Call of Duty: Modern Warfare 2","30","1770","59","64","127","254"
