"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Escape from Tarkov","3885","68415","18","52","2848","43.984555"
"2","League of Legends","750","20460","22","43","1221","97.68"
"3","World War 3","675","5835","7","28","300","26.666666"
"4","Devil May Cry 5","495","4575","7","26","120","14.545454"
"5","Arma 3","135","2745","19","42","219","97.333333"
"6","Battlefield 4","105","450","4","7","7","4"
"7","Teamfight Tactics","60","2145","35","39","163","163"
"8","Immortal: Unchained","60","885","14","20","47","47"
"9","Hunt: Showdown","30","450","15","20","0","0"
"10","Just Chatting","30","375","12","14","13","26"
