"","Stream start time","Stream URL","Stream length (mins)","Watch time (mins)","Avg viewers","Peak viewers","Followers gained","Followers per hour","Views","Views per hour","Games"
"1","Monday 15th July 2019 18:00","https://sullygnome.com/channel/agafony/stream/34915235968","210","420","2","5","3","0","6","1","Detroit: Become Human"
"2","Thursday 11th July 2019 18:00","https://sullygnome.com/channel/agafony/stream/34865730112","0","0","1","1","0","0","0","0","Apex Legends"
"3","Saturday 6th July 2019 02:45","https://sullygnome.com/channel/agafony/stream/34796451632","15","15","1","1","0","0","0","0","Apex Legends"
"4","Saturday 6th July 2019 00:15","https://sullygnome.com/channel/agafony/stream/34795057600","90","90","1","3","0","0","3","1","The Surge"
"5","Friday 5th July 2019 00:45","https://sullygnome.com/channel/agafony/stream/34783403472","60","60","1","2","1","0","6","4","Apex Legends,Detroit: Become Human"
