"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Dead by Daylight","3840","16380","3","11","420","6.5625"
"2","Resident Evil 2","450","1710","3","7","50","6.666666"
"3","FIFA 19","195","1065","5","7","18","5.538461"
"4","Tom Clancy's Rainbow Six Siege","135","375","2","5","21","9.333333"
"5","PUBG: BATTLEGROUNDS","120","645","4","10","23","11.5"
"6","Uncharted: The Nathan Drake Collection","90","315","3","5","12","8"
"7","ARK: Survival Evolved","75","375","5","5","14","11.2"
"8","The Elder Scrolls Online","75","285","3","5","15","12"
"9","Darksiders","45","105","2","3","4","5.333333"
"10","Pokémon Ultra Sun/Ultra Moon","45","285","6","7","5","6.666666"
"11","Just Chatting","30","60","2","3","5","10"
