"","Stream start time","Stream URL","Stream length (mins)","Watch time (mins)","Avg viewers","Peak viewers","Followers gained","Followers per hour","Views","Views per hour","Games"
"1","Saturday 27th July 2019 23:36","https://sullygnome.com/channel/salemstowaway/stream/35067630192","174","870","5","9","2","0","30","10","Crash Team Racing Nitro-Fueled"
"2","Monday 22nd July 2019 01:15","https://sullygnome.com/channel/salemstowaway/stream/34996103936","105","210","2","4","0","0","9","4","Spyro Reignited Trilogy"
"3","Saturday 20th July 2019 10:00","https://sullygnome.com/channel/salemstowaway/stream/34974219392","150","300","2","4","1","0","14","5","Twitch Sings"
"4","Thursday 18th July 2019 00:00","https://sullygnome.com/channel/salemstowaway/stream/34944238000","270","270","1","3","0","0","13","2","Spyro Reignited Trilogy"
"5","Tuesday 16th July 2019 00:28","https://sullygnome.com/channel/salemstowaway/stream/34919774176","242","484","2","5","3","0","13","3","Spyro Reignited Trilogy"
"6","Monday 15th July 2019 22:00","https://sullygnome.com/channel/salemstowaway/stream/34918167808","60","120","2","3","0","0","4","3","Crash Team Racing Nitro-Fueled"
"7","Sunday 14th July 2019 22:25","https://sullygnome.com/channel/salemstowaway/stream/34906431632","125","500","4","8","0","0","17","7","Crash Team Racing Nitro-Fueled"
"8","Saturday 13th July 2019 22:45","https://sullygnome.com/channel/salemstowaway/stream/34893798640","45","225","5","6","0","0","3","3","Crash Team Racing Nitro-Fueled"
"9","Monday 8th July 2019 04:30","https://sullygnome.com/channel/salemstowaway/stream/34822492128","285","1425","5","13","1","0","34","6","Crash Team Racing Nitro-Fueled,Spyro Reignited Trilogy"
"10","Wednesday 3rd July 2019 00:15","https://sullygnome.com/channel/salemstowaway/stream/34758572896","120","600","5","7","1","0","7","3","Keep Talking and Nobody Explodes"
