"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Terraria","1290","7320","4","12","197","9.16279"
"2","The Binding of Isaac: Repentance","660","2910","3","8","56","5.090909"
"3","Minecraft","570","3600","6","11","70","7.368421"
"4","Art","315","1320","3","7","38","7.238095"
"5","Teamfight Tactics","210","1005","4","6","9","2.571428"
"6","Starbound","210","870","3","7","33","9.428571"
"7","Overcooked! 2","150","780","5","9","7","2.8"
"8","Stardew Valley","105","360","3","5","19","10.857142"
"9","Tricky Towers","60","345","5","7","6","6"
"10","Monster Hunter: World","30","165","5","8","10","20"
"11","Spelunky","15","30","2","2","0","0"
