"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Conan Exiles","3210","76155","22","106","5848","109.308411"
"2","Albion Online","2745","72555","23","87","4966","108.546448"
"3","Dota Underlords","2070","29085","10","55","1495","43.333333"
"4","ARK: Survival Evolved","2070","54990","21","125","3003","87.043478"
"5","Rust","1785","27750","15","29","2180","73.27731"
"6","Grand Theft Auto V","1215","10005","8","16","684","33.777777"
"7","Euro Truck Simulator 2","690","8970","11","21","464","40.347826"
"8","Teamfight Tactics","615","10965","9","40","471","45.951219"
"9","Counter-Strike: Global Offensive","495","5205","9","13","253","30.666666"
"10","Prominence Poker","255","3210","12","17","163","38.352941"
"11","PUBG: BATTLEGROUNDS","195","2085","9","17","128","39.384615"
"12","Just Chatting","165","3105","15","39","281","102.181818"
"13","Elite: Dangerous","165","3870","23","29","140","50.90909"
"14","Counter-Strike: Source","135","1095","8","11","92","40.888888"
"15","Tom Clancy's Rainbow Six Siege","90","630","7","11","57","38"
"16","World of Warships","45","240","5","8","21","28"
"17","Veterans Online","30","555","18","19","107","214"
"18","Russian Fishing 4","30","255","8","11","12","24"
"19","Space Engineers","15","150","10","10","0","0"
