"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Super Mario Maker 2","6135","227700","36","60","6615","64.694376"
"2","Retro","735","16200","22","38","1090","88.979591"
