"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Borderlands 2","450","2115","5","14","81","10.8"
"2","Jurassic World Evolution","270","1785","7","14","60","13.333333"
"3","Conan Unconquered","255","1380","5","10","57","13.411764"
"4","Art","195","1050","5","14","40","12.307692"
"5","Staxel","135","585","4","7","21","9.333333"
"6","Cities: Skylines","135","1140","8","13","40","17.777777"
"7","StarCraft","105","1395","13","15","19","10.857142"
"8","Minion Masters","105","615","5","9","29","16.571428"
"9","Road to Eden","60","45","0","2","1","1"
"10","ARK: Survival Evolved","15","0","0","0","0","0"
