"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Rust","2295","20460","8","14","329","8.601307"
"2","Overwatch","1845","18465","9","30","356","11.577235"
"3","ARK: Survival Evolved","375","2730","7","11","34","5.44"
"4","House Flipper","300","2790","8","12","55","11"
"5","7 Days to Die","285","2415","8","11","18","3.789473"
"6","Human: Fall Flat","270","3585","13","18","46","10.222222"
"7","No More Room in Hell","105","720","6","8","9","5.142857"
"8","We Were Here","90","735","8","10","12","8"
"9","Garry's Mod","90","945","10","12","16","10.666666"
"10","Golf With Your Friends","60","360","6","10","19","19"
"11","Left 4 Dead 2","30","300","10","11","5","10"
