"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Grand Theft Auto V","2685","423030","151","641","19273","430.681564"
"2","Just Chatting","45","3735","83","88","318","424"
"3","Arma 3","30","1470","49","56","152","304"
