"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Just Chatting","1275","13170","8","98","512","24.094117"
"2","Crash Team Racing Nitro-Fueled","1035","6645","5","14","186","10.782608"
"3","Tom Clancy's Rainbow Six Siege","855","7935","8","18","196","13.754385"
"4","Minecraft","555","6810","12","18","158","17.081081"
"5","Fortnite","390","3780","9","18","89","13.692307"
"6","Farming Simulator 19","360","2820","7","11","101","16.833333"
"7","ROBLOX","225","2640","11","25","145","38.666666"
"8","House Flipper","90","735","8","10","32","21.333333"
"9","GeoGuessr","90","735","8","12","30","20"
"10","Marbles on Stream","75","900","12","19","43","34.4"
"11","Rocket League","60","1065","17","19","34","34"
"12","Splatoon 2","30","165","5","6","1","2"
"13","Inside","30","195","6","7","12","24"
"14","DiRT Rally","15","105","7","7","9","36"
"15","Agar.io","15","60","4","4","10","40"
"16","Totally Accurate Battle Simulator","15","105","7","7","10","40"
