"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","The Witcher 3: Wild Hunt","1395","265080","186","436","16228","697.978494"
"2","Return of the Obra Dinn","585","63135","107","202","3583","367.487179"
"3","Don't Starve Together","510","75705","137","248","3060","360"
"4","HITMAN 2","240","53295","230","347","9077","2269.25"
"5","Baldur's Gate","225","34740","152","179","1900","506.666666"
"6","Talk Shows & Podcasts","210","18345","93","212","1758","502.285714"
"7","Monster Hunter: World","150","13005","86","113","968","387.2"
"8","Apex Legends","135","9270","68","75","437","194.222222"
"9","Disney's Hercules Action Game","135","22860","169","189","1124","499.555555"
"10","Grand Theft Auto V","105","8610","82","105","1028","587.428571"
"11","We Were Here","105","11880","113","134","664","379.428571"
"12","Dragon Ball Z: Dokkan Battle","90","20385","226","261","1120","746.666666"
"13","Horizon Chase","90","16170","179","231","4145","2763.333333"
"14","Wolfenstein: Youngblood","90","9825","109","135","531","354"
"15","Play With Me: Escape room","75","9135","121","127","533","426.4"
"16","Super Dragon Ball Heroes: World Mission","45","5370","119","160","176","234.666666"
