"","Stream start time","Stream URL","Stream length (mins)","Watch time (mins)","Avg viewers","Peak viewers","Followers gained","Followers per hour","Views","Views per hour","Games"
"1","Wednesday 24th July 2019 04:29","https://sullygnome.com/channel/sgtspookie/stream/35022496144","196","2548","13","25","8","2","27","8","Tom Clancy's Rainbow Six Siege"
"2","Friday 19th July 2019 16:22","https://sullygnome.com/channel/sgtspookie/stream/34964423968","158","2370","15","21","9","3","23","9","Tom Clancy's Rainbow Six Siege"
"3","Friday 19th July 2019 04:42","https://sullygnome.com/channel/sgtspookie/stream/34959825552","288","8064","28","52","67","13","62","12","Tom Clancy's Rainbow Six Siege"
"4","Thursday 18th July 2019 04:26","https://sullygnome.com/channel/sgtspookie/stream/34947316560","319","8613","27","45","21","3","55","10","Tom Clancy's Rainbow Six Siege"
"5","Wednesday 17th July 2019 13:54","https://sullygnome.com/channel/sgtspookie/stream/34938060080","291","4947","17","29","11","2","58","11","Tom Clancy's Rainbow Six Siege"
"6","Friday 12th July 2019 11:47","https://sullygnome.com/channel/sgtspookie/stream/34874922048","493","8874","18","53","44","5","82","9","Tom Clancy's Rainbow Six Siege"
"7","Tuesday 9th July 2019 02:38","https://sullygnome.com/channel/sgtspookie/stream/34834020800","457","13710","30","42","45","5","94","12","Tom Clancy's Rainbow Six Siege"
"8","Thursday 4th July 2019 14:25","https://sullygnome.com/channel/sgtspookie/stream/34777299072","260","4420","17","25","28","6","45","10","Tom Clancy's Rainbow Six Siege"
"9","Wednesday 3rd July 2019 03:42","https://sullygnome.com/channel/sgtspookie/stream/34760767216","393","9039","23","34","32","4","77","11","Tom Clancy's Rainbow Six Siege"
"10","Monday 1st July 2019 11:47","https://sullygnome.com/channel/sgtspookie/stream/34738709632","388","8148","21","33","36","5","54","8","Tom Clancy's Rainbow Six Siege"
"11","Monday 1st July 2019 03:24","https://sullygnome.com/channel/sgtspookie/stream/34735949200","156","2028","13","25","14","5","48","17","Tom Clancy's Rainbow Six Siege"
