"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Oddworld: Abe's Exoddus","600","2490","3","7","13","1.3"
"2","Oddworld: New 'n' Tasty","360","1230","3","6","26","4.333333"
"3","Perfect Dark","345","1215","2","7","25","4.347826"
"4","Just Chatting","330","1380","3","8","45","8.181818"
"5","Metroid Prime","225","855","3","5","13","3.466666"
"6","Super Mario Maker 2","150","885","5","7","9","3.6"
"7","Sonic Riders","135","450","3","4","9","4"
"8","PaRappa the Rapper","105","885","8","10","11","6.285714"
"9","Crash Bash","45","390","8","9","7","9.333333"
"10","Metal Gear Solid","30","225","7","8","6","12"
"11","The Legend of Zelda: The Wind Waker","30","135","4","5","0","0"
"12","Bugs Bunny: Lost in Time","30","240","8","10","7","14"
"13","Crash Team Racing","30","180","6","6","0","0"
"14","Super Mario Sunshine","30","120","4","4","2","4"
"15","Tony Hawk's Pro Skater","30","180","6","6","0","0"
"16","Crash Bandicoot","30","240","8","9","2","4"
"17","The Incredibles","30","135","4","5","1","2"
"18","Sonic Heroes","30","165","5","6","1","2"
"19","Klonoa: Door to Phantomile","15","75","5","5","2","8"
"20","Crash Bandicoot 2: Cortex Strikes Back","15","150","10","10","1","4"
"21","Looney Tunes: Sheep Raider","15","75","5","5","2","8"
"22","Luigi's Mansion","15","60","4","4","0","0"
"23","LEGO Racers","15","150","10","10","6","24"
