"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Vampire: The Masquerade - Bloodlines","360","2250","5","12","50","8.333333"
"2","Makers & Crafting","210","1140","4","10","21","6"
"3","Mad Max","135","615","4","7","8","3.555555"
"4","Resident Evil 2","75","225","2","12","13","10.4"
"5","FINAL FANTASY XIV ONLINE","75","195","2","5","8","6.4"
"6","HellSign","75","780","10","13","39","31.2"
"7","MechWarrior Online","45","255","5","7","5","6.666666"
