"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","PUBG Mobile","2625","67185","25","40","508","11.611428"
"2","KurtzPel","570","8505","14","29","101","10.631578"
"3","Counter-Strike: Global Offensive","510","11745","22","33","83","9.764705"
