"","Stream start time","Stream URL","Stream length (mins)","Watch time (mins)","Avg viewers","Peak viewers","Followers gained","Followers per hour","Views","Views per hour","Games"
"1","Tuesday 30th July 2019 01:53","https://sullygnome.com/channel/mambito/stream/35093189728","52","416","8","10","0","0","7","7","NBA 2K19"
"2","Sunday 21st July 2019 11:00","https://sullygnome.com/channel/mambito/stream/34987927664","0","0","3","3","0","0","0","0","NBA 2K19"
"3","Friday 12th July 2019 02:48","https://sullygnome.com/channel/mambito/stream/34871612592","72","504","7","8","-1","0","8","6","NBA 2K19"
