"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Counter-Strike: Global Offensive","195","120","0","2","5","1.538461"
"2","Teamfight Tactics","195","60","0","2","2","0.615384"
