"","Stream start time","Stream URL","Stream length (mins)","Watch time (mins)","Avg viewers","Peak viewers","Followers gained","Followers per hour","Views","Views per hour","Games"
"1","Tuesday 30th July 2019 10:46","https://sullygnome.com/channel/courtz49/stream/35096659472","194","8730","45","62","18","5","333","102","Euro Truck Simulator 2"
"2","Monday 29th July 2019 10:57","https://sullygnome.com/channel/courtz49/stream/35084176000","153","7803","51","64","13","5","316","126","Euro Truck Simulator 2"
"3","Sunday 28th July 2019 15:49","https://sullygnome.com/channel/courtz49/stream/35074729616","311","19904","64","94","24","4","708","128","American Truck Simulator"
"4","Tuesday 23rd July 2019 10:52","https://sullygnome.com/channel/courtz49/stream/35012211344","218","11990","55","68","5","1","336","89","Euro Truck Simulator 2"
"5","Sunday 21st July 2019 09:08","https://sullygnome.com/channel/courtz49/stream/34987324192","247","12350","50","60","5","1","359","84","Euro Truck Simulator 2"
"6","Saturday 20th July 2019 16:33","https://sullygnome.com/channel/courtz49/stream/34977469264","177","7965","45","52","1","0","243","108","American Truck Simulator"
"7","Saturday 20th July 2019 16:30","https://sullygnome.com/channel/courtz49/stream/34977395904","0","0","15","15","0","0","0","0","American Truck Simulator"
"8","Friday 19th July 2019 18:33","https://sullygnome.com/channel/courtz49/stream/34965900848","132","4092","31","55","1","0","228","91","Euro Truck Simulator 2"
"9","Thursday 18th July 2019 11:20","https://sullygnome.com/channel/courtz49/stream/34949586496","85","3230","38","46","3","2","138","92","Euro Truck Simulator 2"
"10","Tuesday 16th July 2019 10:58","https://sullygnome.com/channel/courtz49/stream/34924182592","197","7289","37","48","10","2","261","74","Euro Truck Simulator 2"
"11","Monday 15th July 2019 11:00","https://sullygnome.com/channel/courtz49/stream/34911817424","225","11925","53","82","6","1","377","100","Euro Truck Simulator 2"
"12","Sunday 14th July 2019 10:58","https://sullygnome.com/channel/courtz49/stream/34899634496","152","6688","44","54","9","3","243","88","Euro Truck Simulator 2"
"13","Friday 12th July 2019 17:47","https://sullygnome.com/channel/courtz49/stream/34878072480","178","11392","64","118","20","6","281","93","Euro Truck Simulator 2"
"14","Thursday 11th July 2019 10:50","https://sullygnome.com/channel/courtz49/stream/34862089936","145","8555","59","65","5","2","179","79","Euro Truck Simulator 2"
"15","Saturday 6th July 2019 16:56","https://sullygnome.com/channel/courtz49/stream/34802847888","229","7786","34","54","5","1","231","57","Euro Truck Simulator 2"
"16","Tuesday 2nd July 2019 11:06","https://sullygnome.com/channel/courtz49/stream/34750647680","159","5883","37","48","7","2","181","65","Euro Truck Simulator 2"
"17","Monday 1st July 2019 12:36","https://sullygnome.com/channel/courtz49/stream/34739030992","99","5742","58","68","11","6","238","136","Euro Truck Simulator 2"
"18","Monday 1st July 2019 10:59","https://sullygnome.com/channel/courtz49/stream/34738425040","76","3116","41","55","9","6","183","122","Euro Truck Simulator 2"
