"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Apex Legends","1620","2520","1","7","145","5.37037"
"2","KovaaK's Aim Trainer","840","810","0","4","66","4.714285"
"3","Call of Duty: Black Ops 4","210","285","1","3","13","3.714285"
"4","PUBG: BATTLEGROUNDS","165","120","0","2","7","2.545454"
"5","Rust","120","255","2","3","12","6"
"6","Just Chatting","120","90","0","3","11","5.5"
"7","Counter-Strike","105","270","2","4","12","6.857142"
"8","Monster Hunter: World","75","90","1","2","3","2.4"
"9","The Forest","75","0","0","0","7","5.6"
"10","KovaaK 2.0","45","60","1","3","3","4"
"11","Ironsight","15","30","2","2","2","8"
