"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Grand Theft Auto V","2295","14070","5","13","287","7.503267"
"2","Dauntless","1305","7650","5","10","135","6.206896"
"3","State of Decay 2","1065","8175","6","28","158","8.901408"
"4","Star Wars Battlefront II","540","3045","5","10","81","9"
"5","Tom Clancy's Rainbow Six Siege","435","1575","3","7","59","8.137931"
"6","PUBG: BATTLEGROUNDS","390","1845","4","9","83","12.76923"
"7","Dying Light","255","930","3","5","29","6.823529"
"8","Resident Evil 2","210","1335","6","10","21","6"
"9","Sea of Thieves","210","1500","7","10","21","6"
"10","Dead by Daylight","165","645","4","7","19","6.90909"
"11","Crash Team Racing Nitro-Fueled","150","885","5","8","22","8.8"
"12","Call of Duty: Black Ops II","120","780","6","9","46","23"
"13","Just Chatting","120","585","4","8","14","7"
