"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","osu!","5580","1985700","345","1137","87135","936.935483"
"2","UNDERTALE","345","55740","172","231","3240","563.47826"
"3","Minecraft","270","68160","252","290","3582","796"
"4","Portal 2","210","22650","107","162","1347","384.857142"
"5","PUBG: BATTLEGROUNDS","180","35175","188","286","1712","570.666666"
"6","Project Winter","165","25740","163","388","1605","583.636363"
"7","Anime Music Quiz","120","56355","268","624","3153","1576.5"
"8","Counter-Strike: Global Offensive","75","15060","200","226","954","763.2"
"9","Tom Clancy's Rainbow Six: Vegas","15","4365","291","291","529","2116"
"10","Tom Clancy's Rainbow Six Siege","15","3300","220","220","279","1116"
"11","Just Chatting","15","3990","266","266","883","3532"
"12","The Mean Greens: Plastic Warfare","15","2280","152","152","278","1112"
