"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Apex Legends","1230","59430","48","69","876","42.731707"
"2","Fallout 76","1200","72825","61","110","1095","54.75"
"3","A Plague Tale: Innocence","720","27300","31","55","453","37.75"
"4","The Legend of Zelda: Breath of the Wild","525","28650","54","93","424","48.457142"
"5","Super Mario Maker 2","450","24330","51","78","402","53.6"
"6","Mario Kart 8","405","26295","67","87","312","46.222222"
"7","The Elder Scrolls Online","345","14835","56","72","303","52.695652"
"8","Tomb Raider","300","11295","40","62","246","49.2"
"9","Fallout 3","135","3735","27","35","91","40.444444"
"10","Deathgarden: BLOODHARVEST","60","3300","55","61","60","60"
