"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Just Chatting","2100","12450","5","19","414","11.828571"
"2","PUBG: BATTLEGROUNDS","1635","5385","2","11","303","11.119266"
"3","Teamfight Tactics","1380","5580","3","9","95","4.130434"
"4","Grand Theft Auto V","690","4125","7","22","56","4.869565"
"5","Sea of Thieves","570","2400","3","8","65","6.842105"
"6","Tom Clancy's Rainbow Six Siege","360","1860","4","12","68","11.333333"
"7","League of Legends","105","375","3","5","12","6.857142"
"8","Counter-Strike: Global Offensive","105","390","3","6","28","16"
"9","Fortnite","30","75","2","3","1","2"
"10","Paladins","30","60","2","2","4","8"
"11","Ring of Elysium","15","135","9","9","0","0"
