"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Pokémon Platinum","1545","502185","319","481","10812","419.883495"
"2","Just Chatting","1395","258165","165","458","9566","411.44086"
"3","Pokémon: Let's Go, Pikachu!","810","193365","237","296","4121","305.259259"
"4","Detroit: Become Human","720","139410","192","256","2678","223.166666"
"5","Crash Team Racing Nitro-Fueled","495","120135","228","341","3893","471.878787"
"6","Pokémon Black/White","165","39075","236","276","911","331.272727"
"7","The Sinking City","120","24750","206","255","843","421.5"
"8","Marbles on Stream","90","29775","331","349","1653","1102"
"9","Surgeon Simulator 2013","90","19800","220","241","715","476.666666"
"10","The Witness","90","16455","182","253","530","353.333333"
"11","Clash Royale","90","27465","305","359","421","280.666666"
"12","Blood & Truth","75","12525","167","182","423","338.4"
"13","Fortnite","60","12720","212","234","367","367"
"14","ACT IT OUT XL!: A Game of Charades","45","10320","229","277","524","698.666666"
"15","Spider-Man: Far From Home Virtual Reality","45","14730","327","357","1002","1336"
"16","Just Dance 2019","15","3420","228","228","136","544"
"17","Unlisted on Twitch","15","3375","225","225","314","1256"
