"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Just Chatting","390","4455","8","24","310","47.692307"
"2","Apex Legends","285","3300","11","16","162","34.105263"
"3","Anno 1800","120","1305","10","15","66","33"
"4","Farming Simulator 19","60","375","6","7","26","26"
