"","Stream start time","Stream URL","Stream length (mins)","Watch time (mins)","Avg viewers","Peak viewers","Followers gained","Followers per hour","Views","Views per hour","Games"
"1","Wednesday 31st July 2019 07:07","https://sullygnome.com/channel/hotknife_/stream/35108666192","53","1007","19","27","-1","-1","41","54","Rocket League"
"2","Wednesday 31st July 2019 01:14","https://sullygnome.com/channel/hotknife_/stream/35105531408","346","7958","23","32","4","0","201","34","Rocket League"
"3","Monday 29th July 2019 01:06","https://sullygnome.com/channel/hotknife_/stream/35080481344","429","13299","31","44","4","0","262","36","Rocket League,Counter-Strike: Global Offensive"
"4","Sunday 28th July 2019 00:14","https://sullygnome.com/channel/hotknife_/stream/35067988176","466","13514","29","40","6","0","313","41","Words On Stream,Gartic,Games + Demos,Marbles on Stream"
"5","Saturday 27th July 2019 01:22","https://sullygnome.com/channel/hotknife_/stream/35056829168","398","8358","21","31","6","0","181","26","Grand Theft Auto V,Rocket League,Counter-Strike: Global Offensive,Games + Demos"
"6","Wednesday 24th July 2019 01:10","https://sullygnome.com/channel/hotknife_/stream/35020619840","455","7735","17","29","13","1","181","23","Grand Theft Auto V"
"7","Monday 22nd July 2019 01:22","https://sullygnome.com/channel/hotknife_/stream/34996265232","413","11564","28","40","13","1","251","35","Rocket League,Business Tour"
"8","Sunday 21st July 2019 01:16","https://sullygnome.com/channel/hotknife_/stream/34983993888","434","11284","26","39","15","2","260","35","Words On Stream,Just Chatting,Marbles on Stream"
"9","Saturday 20th July 2019 00:54","https://sullygnome.com/channel/hotknife_/stream/34970092640","396","9504","24","37","9","1","201","30","Rocket League,Business Tour,Words On Stream"
"10","Wednesday 17th July 2019 01:23","https://sullygnome.com/channel/hotknife_/stream/34932937856","397","11116","28","40","7","1","206","31","Rocket League,Business Tour"
"11","Monday 15th July 2019 01:04","https://sullygnome.com/channel/hotknife_/stream/34907992208","446","13380","30","50","21","2","255","34","Rocket League"
"12","Sunday 14th July 2019 00:11","https://sullygnome.com/channel/hotknife_/stream/34894942800","499","13473","27","42","12","1","326","38","Words On Stream,Gartic,Marbles on Stream,Just Chatting"
"13","Wednesday 10th July 2019 00:57","https://sullygnome.com/channel/hotknife_/stream/34845491040","423","11421","27","38","628","86","253","34","Rocket League"
"14","Monday 8th July 2019 00:05","https://sullygnome.com/channel/hotknife_/stream/34820162768","520","15600","30","46","29","3","329","37","Words On Stream,Gartic,Marbles on Stream,Just Chatting"
"15","Sunday 7th July 2019 00:33","https://sullygnome.com/channel/hotknife_/stream/34807843504","432","13392","31","44","25","3","289","38","Rocket League,Gartic"
"16","Saturday 6th July 2019 01:24","https://sullygnome.com/channel/hotknife_/stream/34795733792","396","9504","24","47","10","1","220","32","Rocket League,Raft"
"17","Tuesday 2nd July 2019 01:14","https://sullygnome.com/channel/hotknife_/stream/34746772880","421","13051","31","46","14","2","223","31","Rocket League"
"18","Monday 1st July 2019 00:57","https://sullygnome.com/channel/hotknife_/stream/34734598272","438","12702","29","43","4","0","273","36","Words On Stream,Marbles on Stream,Just Chatting"
