"","Stream start time","Stream URL","Stream length (mins)","Watch time (mins)","Avg viewers","Peak viewers","Followers gained","Followers per hour","Views","Views per hour","Games"
"1","Wednesday 24th July 2019 02:45","https://sullygnome.com/channel/atojplays/stream/35021596576","75","150","2","6","0","0","21","14","Talk Shows &amp; Podcasts"
"2","Wednesday 24th July 2019 02:15","https://sullygnome.com/channel/atojplays/stream/35021107056","0","0","4","6","0","0","11","44","Talk Shows &amp; Podcasts"
"3","Wednesday 17th July 2019 02:30","https://sullygnome.com/channel/atojplays/stream/34933453952","60","120","2","4","0","0","14","11","Talk Shows &amp; Podcasts"
