"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Dead by Daylight","840","15945","18","31","1018","72.714285"
"2","Just Dance 2019","330","6165","18","39","365","66.363636"
"3","PUBG Mobile","240","4785","20","31","410","102.5"
"4","Twitch Sings","165","3225","19","25","370","134.545454"
"5","Crash Bandicoot N. Sane Trilogy","135","1980","13","28","204","90.666666"
"6","Fortnite","120","2175","18","22","229","114.5"
"7","PUBG: BATTLEGROUNDS","30","255","8","9","30","60"
