"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Tekken 7","600","3735","6","16","92","9.2"
"2","Dead by Daylight","105","405","4","7","4","2.285714"
