"","Stream start time","Stream URL","Stream length (mins)","Watch time (mins)","Avg viewers","Peak viewers","Followers gained","Followers per hour","Views","Views per hour","Games"
"1","Wednesday 31st July 2019 04:25","https://sullygnome.com/channel/mirdayo/stream/35107549264","320","93120","291","378","24","4","5459","1039","PUBG: BATTLEGROUNDS"
"2","Wednesday 31st July 2019 00:07","https://sullygnome.com/channel/mirdayo/stream/35104726864","38","3230","85","120","0","0","249","332","PUBG: BATTLEGROUNDS"
"3","Tuesday 30th July 2019 00:08","https://sullygnome.com/channel/mirdayo/stream/35092041328","487","135386","278","347","41","5","9012","1162","PUBG: BATTLEGROUNDS"
"4","Monday 29th July 2019 02:15","https://sullygnome.com/channel/mirdayo/stream/35081140880","345","96600","280","376","33","5","3747","651","PUBG: BATTLEGROUNDS"
"5","Monday 29th July 2019 00:05","https://sullygnome.com/channel/mirdayo/stream/35079886192","55","3190","58","114","1","1","200","200","PUBG: BATTLEGROUNDS"
"6","Saturday 27th July 2019 00:06","https://sullygnome.com/channel/mirdayo/stream/35056081232","534","137238","257","388","43","4","5427","603","PUBG: BATTLEGROUNDS"
"7","Friday 26th July 2019 00:03","https://sullygnome.com/channel/mirdayo/stream/35044170976","522","116928","224","305","55","6","3647","416","PUBG: BATTLEGROUNDS"
"8","Thursday 25th July 2019 00:11","https://sullygnome.com/channel/mirdayo/stream/35032193472","514","131584","256","356","25","2","6929","791","PUBG: BATTLEGROUNDS"
"9","Wednesday 24th July 2019 00:11","https://sullygnome.com/channel/mirdayo/stream/35019973968","544","213248","392","525","55","5","11755","1270","PUBG: BATTLEGROUNDS"
"10","Tuesday 23rd July 2019 00:13","https://sullygnome.com/channel/mirdayo/stream/35007597696","542","115446","213","275","28","3","7075","786","PUBG: BATTLEGROUNDS"
"11","Monday 22nd July 2019 00:10","https://sullygnome.com/channel/mirdayo/stream/34995559984","560","152320","272","347","36","3","10535","1108","PUBG: BATTLEGROUNDS"
"12","Saturday 20th July 2019 00:09","https://sullygnome.com/channel/mirdayo/stream/34969634912","471","138945","295","391","40","5","7880","985","PUBG: BATTLEGROUNDS"
"13","Friday 19th July 2019 00:13","https://sullygnome.com/channel/mirdayo/stream/34957224192","467","114415","245","328","25","3","5480","685","PUBG: BATTLEGROUNDS"
"14","Thursday 18th July 2019 00:08","https://sullygnome.com/channel/mirdayo/stream/34944725056","502","120480","240","328","14","1","4945","581","PUBG: BATTLEGROUNDS"
"15","Wednesday 17th July 2019 00:48","https://sullygnome.com/channel/mirdayo/stream/34932108800","492","125952","256","367","24","2","6212","709","PUBG: BATTLEGROUNDS"
