"","Stream start time","Stream URL","Stream length (mins)","Watch time (mins)","Avg viewers","Peak viewers","Followers gained","Followers per hour","Views","Views per hour","Games"
"1","Wednesday 31st July 2019 19:23","https://sullygnome.com/channel/moenar/stream/35114678816","472","9912","21","35","4","0","158","19","Old School RuneScape"
"2","Tuesday 30th July 2019 18:21","https://sullygnome.com/channel/moenar/stream/35100707648","534","8010","15","26","1","0","146","16","Battlefield V,Old School RuneScape"
"3","Saturday 27th July 2019 18:09","https://sullygnome.com/channel/moenar/stream/35064305280","501","6012","12","19","0","0","91","10","Old School RuneScape"
"4","Friday 26th July 2019 17:58","https://sullygnome.com/channel/moenar/stream/35052223888","527","6851","13","20","0","0","115","12","Old School RuneScape"
"5","Thursday 25th July 2019 16:32","https://sullygnome.com/channel/moenar/stream/35039307568","613","9195","15","26","2","0","165","15","Old School RuneScape"
"6","Sunday 21st July 2019 14:15","https://sullygnome.com/channel/moenar/stream/34989384336","435","3045","7","14","-1","0","69","9","Battlefield V"
"7","Saturday 20th July 2019 12:44","https://sullygnome.com/channel/moenar/stream/34975282768","526","6838","13","21","4","0","130","14","Old School RuneScape"
"8","Thursday 18th July 2019 03:39","https://sullygnome.com/channel/moenar/stream/34946026864","321","2889","9","14","0","0","97","13","DARK SOULS III"
"9","Wednesday 17th July 2019 02:42","https://sullygnome.com/channel/moenar/stream/34933768832","333","1998","6","12","0","0","77","14","DARK SOULS III"
"10","Saturday 13th July 2019 22:03","https://sullygnome.com/channel/moenar/stream/34893713232","492","4920","10","14","1","0","96","11","Risk of Rain 2,Battlefield V,DARK SOULS III"
"11","Friday 12th July 2019 22:08","https://sullygnome.com/channel/moenar/stream/34881133952","472","6136","13","21","1","0","107","13","DARK SOULS III,Old School RuneScape"
"12","Thursday 11th July 2019 22:20","https://sullygnome.com/channel/moenar/stream/34868771136","490","8820","18","25","2","0","157","19","Old School RuneScape,DARK SOULS III"
"13","Wednesday 10th July 2019 22:21","https://sullygnome.com/channel/moenar/stream/34856345040","504","5040","10","16","4","0","102","12","Risk of Rain 2"
"14","Tuesday 9th July 2019 22:31","https://sullygnome.com/channel/moenar/stream/34843926048","464","6032","13","24","0","0","139","17","Old School RuneScape,DARK SOULS III"
"15","Monday 8th July 2019 21:12","https://sullygnome.com/channel/moenar/stream/34830590336","423","3807","9","12","-1","0","80","11","Risk of Rain 2,Battlefield V,DARK SOULS III"
"16","Saturday 6th July 2019 20:35","https://sullygnome.com/channel/moenar/stream/34805406960","445","4450","10","17","1","0","62","8","Battlefield V,DARK SOULS III"
"17","Wednesday 3rd July 2019 19:10","https://sullygnome.com/channel/moenar/stream/34767836048","470","3290","7","11","0","0","68","8","Risk of Rain 2,Battlefield V,DARK SOULS III"
"18","Tuesday 2nd July 2019 18:29","https://sullygnome.com/channel/moenar/stream/34754700368","526","6312","12","27","-1","0","137","15","Risk of Rain 2,DARK SOULS III"
