"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","World of Warcraft","1185","75","0","1","31","1.56962"
"2","Total War: Shogun 2","255","90","0","2","2","0.470588"
"3","Conqueror's Blade","210","15","0","1","3","0.857142"
"4","The Elder Scrolls V: Skyrim","195","0","0","0","6","1.846153"
